Training Log - Start time: 2025-10-12 13:14:47
Epoch 93/10000 - Train: loss: 0.11579780, RRMSE: 0.33945704, MAE: 0.31105676 - Val: loss: 0.15566212, RRMSE: 0.40126944, MAE: 0.34822059
Epoch 94/10000 - Train: loss: 0.11321170, RRMSE: 0.33572298, MAE: 0.30834475 - Val: loss: 0.15432927, RRMSE: 0.39954782, MAE: 0.33718628
Epoch 95/10000 - Train: loss: 0.11071244, RRMSE: 0.33198577, MAE: 0.30237776 - Val: loss: 0.15046705, RRMSE: 0.39451665, MAE: 0.33178762
Epoch 96/10000 - Train: loss: 0.10899219, RRMSE: 0.32940483, MAE: 0.29764506 - Val: loss: 0.14729260, RRMSE: 0.39033282, MAE: 0.32558015
Epoch 97/10000 - Train: loss: 0.10773234, RRMSE: 0.32751167, MAE: 0.29503074 - Val: loss: 0.14650409, RRMSE: 0.38928664, MAE: 0.32521027
Epoch 98/10000 - Train: loss: 0.10617319, RRMSE: 0.32515320, MAE: 0.29116029 - Val: loss: 0.14582749, RRMSE: 0.38838667, MAE: 0.32904509
Epoch 99/10000 - Train: loss: 0.10496485, RRMSE: 0.32328343, MAE: 0.28718054 - Val: loss: 0.14260998, RRMSE: 0.38407812, MAE: 0.31884855
Epoch 100/10000 - Train: loss: 0.10312500, RRMSE: 0.32044044, MAE: 0.28453150 - Val: loss: 0.14147550, RRMSE: 0.38254738, MAE: 0.31774411
Epoch 101/10000 - Train: loss: 0.10066307, RRMSE: 0.31657076, MAE: 0.28054768 - Val: loss: 0.14030936, RRMSE: 0.38096753, MAE: 0.31161869
Epoch 102/10000 - Train: loss: 0.09997472, RRMSE: 0.31554505, MAE: 0.28411305 - Val: loss: 0.13400854, RRMSE: 0.37231526, MAE: 0.29936713
Epoch 103/10000 - Train: loss: 0.09126055, RRMSE: 0.30142823, MAE: 0.26340806 - Val: loss: 0.12987696, RRMSE: 0.36653095, MAE: 0.29683009
Epoch 104/10000 - Train: loss: 0.08783154, RRMSE: 0.29571396, MAE: 0.26183429 - Val: loss: 0.12619211, RRMSE: 0.36129397, MAE: 0.29144686
Epoch 105/10000 - Train: loss: 0.08591771, RRMSE: 0.29247719, MAE: 0.25689575 - Val: loss: 0.12439121, RRMSE: 0.35870665, MAE: 0.28822836
Epoch 106/10000 - Train: loss: 0.08505987, RRMSE: 0.29101580, MAE: 0.25627464 - Val: loss: 0.12276848, RRMSE: 0.35635924, MAE: 0.28835487
Epoch 107/10000 - Train: loss: 0.08440703, RRMSE: 0.28989804, MAE: 0.25516126 - Val: loss: 0.12190399, RRMSE: 0.35510236, MAE: 0.28835166
Epoch 108/10000 - Train: loss: 0.08387221, RRMSE: 0.28897882, MAE: 0.25425622 - Val: loss: 0.12188739, RRMSE: 0.35507816, MAE: 0.28874266
Epoch 109/10000 - Train: loss: 0.08340455, RRMSE: 0.28817341, MAE: 0.25354815 - Val: loss: 0.12172683, RRMSE: 0.35484424, MAE: 0.28854784
Epoch 110/10000 - Train: loss: 0.08294953, RRMSE: 0.28738397, MAE: 0.25298885 - Val: loss: 0.12170517, RRMSE: 0.35481265, MAE: 0.28820032
Epoch 111/10000 - Train: loss: 0.08254676, RRMSE: 0.28668287, MAE: 0.25240776 - Val: loss: 0.12165888, RRMSE: 0.35474518, MAE: 0.28806823
Epoch 112/10000 - Train: loss: 0.08217607, RRMSE: 0.28603491, MAE: 0.25198135 - Val: loss: 0.12168450, RRMSE: 0.35478252, MAE: 0.28799373
Epoch 113/10000 - Train: loss: 0.08182699, RRMSE: 0.28542379, MAE: 0.25144970 - Val: loss: 0.12169051, RRMSE: 0.35479128, MAE: 0.28799847
Epoch 114/10000 - Train: loss: 0.08148520, RRMSE: 0.28482416, MAE: 0.25105307 - Val: loss: 0.12168240, RRMSE: 0.35477945, MAE: 0.28817180
Epoch 115/10000 - Train: loss: 0.08115029, RRMSE: 0.28423685, MAE: 0.25053367 - Val: loss: 0.12169100, RRMSE: 0.35479203, MAE: 0.28822440
Epoch 116/10000 - Train: loss: 0.08081494, RRMSE: 0.28364852, MAE: 0.25004709 - Val: loss: 0.12163597, RRMSE: 0.35471177, MAE: 0.28823891
Epoch 117/10000 - Train: loss: 0.08048380, RRMSE: 0.28306639, MAE: 0.24961096 - Val: loss: 0.12156910, RRMSE: 0.35461426, MAE: 0.28832999
Epoch 118/10000 - Train: loss: 0.08016704, RRMSE: 0.28250912, MAE: 0.24917366 - Val: loss: 0.12157226, RRMSE: 0.35461888, MAE: 0.28834704
Epoch 119/10000 - Train: loss: 0.07987119, RRMSE: 0.28198826, MAE: 0.24875394 - Val: loss: 0.12142608, RRMSE: 0.35440561, MAE: 0.28824556
Epoch 120/10000 - Train: loss: 0.07960007, RRMSE: 0.28151068, MAE: 0.24830376 - Val: loss: 0.12124954, RRMSE: 0.35414788, MAE: 0.28802669
Epoch 121/10000 - Train: loss: 0.07933545, RRMSE: 0.28104445, MAE: 0.24794497 - Val: loss: 0.12106559, RRMSE: 0.35387915, MAE: 0.28767514
Epoch 122/10000 - Train: loss: 0.07908013, RRMSE: 0.28059343, MAE: 0.24740931 - Val: loss: 0.12083934, RRMSE: 0.35354832, MAE: 0.28750959
Epoch 123/10000 - Train: loss: 0.07883010, RRMSE: 0.28015122, MAE: 0.24710050 - Val: loss: 0.12066883, RRMSE: 0.35329878, MAE: 0.28728625
Epoch 124/10000 - Train: loss: 0.07858264, RRMSE: 0.27971274, MAE: 0.24665040 - Val: loss: 0.12051301, RRMSE: 0.35307062, MAE: 0.28718272
Epoch 125/10000 - Train: loss: 0.07835393, RRMSE: 0.27930716, MAE: 0.24629231 - Val: loss: 0.12035649, RRMSE: 0.35284126, MAE: 0.28706440
Epoch 126/10000 - Train: loss: 0.07815083, RRMSE: 0.27894750, MAE: 0.24599478 - Val: loss: 0.12022968, RRMSE: 0.35265535, MAE: 0.28706729
Epoch 127/10000 - Train: loss: 0.07796453, RRMSE: 0.27861789, MAE: 0.24566473 - Val: loss: 0.12016389, RRMSE: 0.35255882, MAE: 0.28693253
Epoch 128/10000 - Train: loss: 0.07778301, RRMSE: 0.27829576, MAE: 0.24529506 - Val: loss: 0.12004325, RRMSE: 0.35238180, MAE: 0.28676063
Epoch 129/10000 - Train: loss: 0.07761340, RRMSE: 0.27799490, MAE: 0.24491978 - Val: loss: 0.11990999, RRMSE: 0.35218617, MAE: 0.28654319
Epoch 130/10000 - Train: loss: 0.07744698, RRMSE: 0.27769914, MAE: 0.24462686 - Val: loss: 0.11974790, RRMSE: 0.35194802, MAE: 0.28646263
Epoch 131/10000 - Train: loss: 0.07728247, RRMSE: 0.27740660, MAE: 0.24432412 - Val: loss: 0.11964628, RRMSE: 0.35179868, MAE: 0.28629839
Epoch 132/10000 - Train: loss: 0.07711241, RRMSE: 0.27710328, MAE: 0.24399744 - Val: loss: 0.11946475, RRMSE: 0.35153171, MAE: 0.28636351
Epoch 133/10000 - Train: loss: 0.07694712, RRMSE: 0.27680722, MAE: 0.24380417 - Val: loss: 0.11939292, RRMSE: 0.35142601, MAE: 0.28640324
Epoch 134/10000 - Train: loss: 0.07675368, RRMSE: 0.27645841, MAE: 0.24327882 - Val: loss: 0.11933185, RRMSE: 0.35133612, MAE: 0.28669667
Epoch 135/10000 - Train: loss: 0.07655594, RRMSE: 0.27610013, MAE: 0.24302596 - Val: loss: 0.11927014, RRMSE: 0.35124525, MAE: 0.28720003
Epoch 136/10000 - Train: loss: 0.07635875, RRMSE: 0.27574116, MAE: 0.24284011 - Val: loss: 0.11941033, RRMSE: 0.35145161, MAE: 0.28742635
Epoch 137/10000 - Train: loss: 0.07616886, RRMSE: 0.27539349, MAE: 0.24240196 - Val: loss: 0.11949680, RRMSE: 0.35157886, MAE: 0.28735793
Epoch 138/10000 - Train: loss: 0.07598937, RRMSE: 0.27506521, MAE: 0.24209243 - Val: loss: 0.11949632, RRMSE: 0.35157815, MAE: 0.28708479
Epoch 139/10000 - Train: loss: 0.07581881, RRMSE: 0.27475399, MAE: 0.24169633 - Val: loss: 0.11952944, RRMSE: 0.35162687, MAE: 0.28676525
Epoch 140/10000 - Train: loss: 0.07564722, RRMSE: 0.27444115, MAE: 0.24135184 - Val: loss: 0.11955316, RRMSE: 0.35166177, MAE: 0.28660122
Epoch 141/10000 - Train: loss: 0.07547926, RRMSE: 0.27413481, MAE: 0.24106184 - Val: loss: 0.11956092, RRMSE: 0.35167316, MAE: 0.28644863
Epoch 142/10000 - Train: loss: 0.07531463, RRMSE: 0.27383444, MAE: 0.24080434 - Val: loss: 0.11963635, RRMSE: 0.35178408, MAE: 0.28626764
Epoch 143/10000 - Train: loss: 0.07515296, RRMSE: 0.27353951, MAE: 0.24053816 - Val: loss: 0.11966431, RRMSE: 0.35182518, MAE: 0.28606358
Epoch 144/10000 - Train: loss: 0.07499377, RRMSE: 0.27324903, MAE: 0.24025862 - Val: loss: 0.11967308, RRMSE: 0.35183808, MAE: 0.28582206
Epoch 145/10000 - Train: loss: 0.07482728, RRMSE: 0.27294475, MAE: 0.23993689 - Val: loss: 0.11965685, RRMSE: 0.35181421, MAE: 0.28558594
Epoch 146/10000 - Train: loss: 0.07466011, RRMSE: 0.27263898, MAE: 0.23962446 - Val: loss: 0.11958109, RRMSE: 0.35170281, MAE: 0.28535318
Epoch 147/10000 - Train: loss: 0.07449670, RRMSE: 0.27234003, MAE: 0.23929562 - Val: loss: 0.11956086, RRMSE: 0.35167307, MAE: 0.28510585
Epoch 148/10000 - Train: loss: 0.07432021, RRMSE: 0.27201554, MAE: 0.23885995 - Val: loss: 0.11952171, RRMSE: 0.35161552, MAE: 0.28468549
Epoch 149/10000 - Train: loss: 0.07417059, RRMSE: 0.27174073, MAE: 0.23843943 - Val: loss: 0.11956263, RRMSE: 0.35167566, MAE: 0.28451696
Epoch 150/10000 - Train: loss: 0.07413793, RRMSE: 0.27168089, MAE: 0.23835227 - Val: loss: 0.11950836, RRMSE: 0.35159585, MAE: 0.28461301
Epoch 151/10000 - Train: loss: 0.07411150, RRMSE: 0.27163279, MAE: 0.23843922 - Val: loss: 0.11951056, RRMSE: 0.35159910, MAE: 0.28465864
Epoch 152/10000 - Train: loss: 0.07407827, RRMSE: 0.27157128, MAE: 0.23833801 - Val: loss: 0.11952689, RRMSE: 0.35162312, MAE: 0.28459498
Epoch 153/10000 - Train: loss: 0.07405308, RRMSE: 0.27152556, MAE: 0.23827785 - Val: loss: 0.11952246, RRMSE: 0.35161659, MAE: 0.28459156
Epoch 154/10000 - Train: loss: 0.07402359, RRMSE: 0.27147108, MAE: 0.23824954 - Val: loss: 0.11951181, RRMSE: 0.35160094, MAE: 0.28458378
Epoch 155/10000 - Train: loss: 0.07399605, RRMSE: 0.27142063, MAE: 0.23819059 - Val: loss: 0.11952756, RRMSE: 0.35162410, MAE: 0.28453401
Epoch 156/10000 - Train: loss: 0.07396811, RRMSE: 0.27136928, MAE: 0.23812918 - Val: loss: 0.11951634, RRMSE: 0.35160756, MAE: 0.28451928
Epoch 157/10000 - Train: loss: 0.07394101, RRMSE: 0.27131954, MAE: 0.23809429 - Val: loss: 0.11951429, RRMSE: 0.35160458, MAE: 0.28449431
Epoch 158/10000 - Train: loss: 0.07391338, RRMSE: 0.27126876, MAE: 0.23803450 - Val: loss: 0.11951327, RRMSE: 0.35160306, MAE: 0.28445965
Epoch 159/10000 - Train: loss: 0.07388670, RRMSE: 0.27121976, MAE: 0.23798195 - Val: loss: 0.11951201, RRMSE: 0.35160121, MAE: 0.28443599
Epoch 160/10000 - Train: loss: 0.07385967, RRMSE: 0.27117002, MAE: 0.23793235 - Val: loss: 0.11950892, RRMSE: 0.35159668, MAE: 0.28440961
Epoch 161/10000 - Train: loss: 0.07382141, RRMSE: 0.27109981, MAE: 0.23788193 - Val: loss: 0.11950574, RRMSE: 0.35159200, MAE: 0.28440645
